1028	2018	32340	7700	1
102817	2015	4528	1161	1
102841	2012	5394	1541	1
102860	2016	9013	3219	1
102866	2014	110842	23092	1
102882	2019	8396	1999	1
102889	2011	159335	34638	1
102892	2016	6234	2078	1
102898	2017	50756	11279	1
102899	2012	8803	1873	1
102934	2014	10424	2606	1
102938	2015	6300	1400	1
102945	2011	7652	1739	1
102984	2010	8418	2551	1
102986	2018	9832	2185	1
103003	2014	433721	98573	1
103014	2017	55278	12284	1
103035	2018	5661	1258	1
103045	2019	41084	10271	1
103063	2014	3803	1811	1
103085	2016	92803	22635	1
103109	2016	28544	8920	1
103130	2017	8740	2081	1
103142	2014	477548	110172	2
103147	2020	222026	49339	1
103157	2017	26148	6081	1
103168	2019	1155946	256877	1
103182	2017	39488	9402	1
103193	2014	9496	2374	1
1032	2014	48474	10772	1
103213	2018	280377	63722	1
103267	2019	5252	1281	1
103272	2015	5355	1217	1
103286	2013	109921	24982	2
103286	2014	64188	13954	1
103298	2011	23688	5264	1
103320	2014	5514	1451	1
103321	2015	28139	7405	1
103349	2017	407016	101754	1
103360	2016	15299	3558	1
103361	2016	6124	1303	1
10338	2014	12095	3183	1
103399	2014	31606	9877	1
103401	2014	26000	7027	1
103409	2019	591242	131387	1
103413	2018	6334	1473	1
103416	2019	2736859	651633	1
103416	2020	365437	87439	2
103459	2020	6067	1411	1
103472	2017	6806	1448	1
103480	2015	12028	3007	1
103485	2017	7765	1688	1
103497	2013	22037	5956	1
103497	2016	10548	2453	1
103541	2014	13786	3628	1
103552	2012	43940	10462	1
103557	2020	234995	53408	1
103580	2019	32485	7062	1
103588	2012	2532501	562778	1
1036	2014	33803	9942	1
103604	2018	83862	19476	2
103609	2013	22604	5382	1
103610	2013	6682	1554	1
103616	2015	8345	2692	1
103626	2011	2712043	661474	1
103659	2015	116758	27153	1
103696	2018	11004	2684	1
103721	2014	26978	9992	1
103726	2016	52136	14896	1
103756	2016	71899	14979	1
103760	2010	18855	4099	1
103775	2012	3527224	881806	1
103824	2014	26478	5884	1
103852	2018	43088	10259	1
103859	2020	25942	5896	1
103860	2019	5229	1216	1
103891	2020	5801	1261	1
103901	2013	7117	1977	1
10394	2017	35869	8152	1
10394	2018	15609	3321	2
10394	2019	13468	2993	1
103944	2012	9625	2533	1
103950	2014	439128	89618	1
103964	2014	5349	2547	1
104009	2016	1818	1212	1
104100	2013	8744	2301	1
104161	2016	52875	12017	1
10417	2013	4092	1023	1
104172	2018	17338	3853	1
104191	2017	9370	2231	1
104213	2017	59849	12214	1
104221	2017	9960	2075	1
104260	2017	41576	9239	1
104291	2012	17530	3984	1
104300	2018	6915	1773	1
104335	2018	43107	9371	1
104364	2016	6374	2656	1
104375	2020	5917	1376	1
10439	2015	36868	8379	1
104392	2015	4704	1238	1
104392	2016	9240	2310	1
104401	2012	3552	1776	1
10441	2014	10514	2696	1
104415	2010	31924	8628	1
104428	2013	17707	4216	1
104429	2016	26560	6478	1
104458	2013	132828	31474	2
104463	2016	5258	1143	1
104493	2019	6223	1324	1
104495	2018	55932	13642	1
104506	2011	505264	120301	1
104517	2018	71728	17932	1
104536	2013	128880	36823	1
104542	2011	8479	2068	1
104545	2012	26102	6869	1
104566	2012	19844	4615	1
104586	2017	6711	2237	1
104606	2016	8806	1957	1
104625	2012	420025	89367	1
104662	2020	5782	1652	1
104682	2016	10741	2754	1
104688	2015	15054	3501	1
104700	2016	7594	1808	1
104716	2019	61907	13458	1
104723	2020	37991	10553	1
104733	2015	121270	26363	1
104734	2021	45696	10627	1
104742	2018	9044	2660	1
104766	2020	6278	1395	1
10479	2013	10732	2439	1
104790	2013	67588	15361	1
104795	2020	25608	5567	1
104843	2013	5793	1413	1
104848	2016	5981	1246	1
104870	2011	4363	1212	1
104897	2011	14340	3051	1
10492	2010	7763	2043	1
10493	2018	406555	84699	1
104938	2011	11793	3295	2
104986	2018	6282	1795	1
104996	2018	165094	38394	1
105011	2012	7623	2006	1
105038	2014	4918	1537	1
105051	2017	260395	60557	1
105056	2014	1685661	366448	1
105064	2012	4414	1193	1
105069	2019	579467	131697	1
105073	2016	20768	5613	1
105088	2013	30884	8347	1
105102	2014	12326	3735	1
105107	2014	3894	1298	1
105142	2017	8106	2384	1
105151	2020	6782	1507	1
105169	2020	10652	2879	1
105187	2014	150835	31424	1
105195	2018	53208	13302	1
105241	2012	8558	2517	1
105245	2018	17648	4202	1
105249	2019	80741	24467	1
105262	2017	43305	9842	1
105274	2019	4389	1045	1
105371	2017	29996	8107	1
105377	2015	8220	1787	1
105388	2016	7296	1824	1
105399	2016	5988	1274	1
105410	2017	40032	9764	1
105414	2017	5746	1306	1
105438	2017	8350	1988	1
105442	2012	349112	87278	1
105446	2016	3375	1125	1
10545	2015	5124	1220	1
105467	2016	7729	2034	1
105480	2016	385687	82061	1
105499	2019	1075514	244435	1
105503	2016	51433	13188	1
105504	2020	9053	1886	1
105521	2017	79920	22200	1
105534	2012	2065857	469513	1
10557	2014	14748	3687	1
105576	2016	119430	30623	1
105602	2017	50754	12379	1
105642	2016	183908	45977	1
10565	2010	8488	2572	1
105666	2018	5139	1168	1
105681	2013	306557	80673	1
105695	2016	121671	27038	1
105697	2019	408352	90745	1
105802	2015	19366	4210	1
105804	2019	49056	11149	1
105825	2013	11392	2998	1
105852	2015	12567	3307	1
105874	2013	8996	2092	1
105906	2016	344547	76566	1
10596	2012	54306519	11805765	1
105967	2018	452136	105148	1
106027	2014	5152	1120	1
106076	2013	5826	1324	1
106099	2010	21116	5279	1
1061	2015	41512	10644	1
1061	2016	80191	21103	1
106162	2018	21311	5074	1
106175	2019	106918	21820	1
10618	2018	3881	1386	1
106180	2015	90468	21540	1
10620	2020	11693	2852	1
106278	2021	5256	1168	1
106289	2018	155127	36076	1
106295	2013	11844	3201	1
106303	2014	160420	36459	1
106318	2018	4932	1233	1
106320	2017	17334	3852	1
106325	2018	5794	1207	1
106335	2017	9052	2263	1
106351	2016	191275	39849	1
106358	2018	25180	6295	1
106386	2020	32288	8072	2
106399	2010	3920	1188	1
106430	2015	155641	35373	1
10645	2010	4302	1195	1
10645	2013	9935	2258	1
106451	2015	3827	1007	1
106476	2020	94828	21073	1
106476	2021	238574	51864	1
106486	2019	14431	3436	1
10652	2018	10221	2493	1
10653	2013	547276	121617	1
106537	2015	6622	1505	1
106538	2016	4729	1433	1
106551	2019	51794	11020	1
106589	2020	5077	1336	1
106603	2018	41342	8613	1
106605	2016	23769	5402	1
106638	2016	14766	3210	1
106645	2013	120486	28020	1
106677	2010	427272	109557	1
106680	2011	15524	4566	1
106708	2019	130377	33430	1
106749	2017	4563	1113	1
106786	2019	754060	179538	1
106792	2016	554550	119582	4
106792	2017	280392	61242	3
10680	2019	170146	35447	1
106804	2017	13471	3454	1
106813	2014	318074	75732	1
106930	2014	33462	7436	1
10699	2019	7456	1657	1
106994	2013	9444	2053	1
107008	2015	10725	2750	1
107009	2017	399131	97349	1
107023	2010	5986	1460	1
107043	2016	21180	5295	1
107058	2019	3184	1516	1
10708	2017	178278	42275	4
10708	2020	20004	5001	1
10710	2017	87973	20946	1
10713	2011	1580894	359294	1
10713	2012	162553	37803	1
107133	2017	7724	1839	1
107139	2016	9163	3984	1
107181	2019	6798	2193	1
107192	2021	9513	2068	1
10720	2018	397270	89568	4
10720	2019	443264	107304	8
10720	2020	190986	43406	1
107209	2019	62834	13369	1
10724	2020	4808	1414	1
107260	2015	509468	113215	1
107269	2020	5018	1167	1
107270	2016	5720	1300	1
107305	2015	9246	2255	1
107316	2017	1104396	240086	1
107353	2014	16664	4166	1
107409	2012	37536	9384	1
107434	2015	5445	1210	1
107435	2016	302234	65703	1
107456	2017	12069	2743	1
107470	2019	4664	1196	1
107550	2020	9177	1995	1
107577	2013	17649	5191	1
107602	2014	2456844	571359	1
10761	2016	735606	188617	1
10761	2017	31040	7760	1
10761	2018	209593	55156	1
10761	2020	121868	30467	1
10761	2021	6335	1810	1
107628	2015	2134460	520600	1
10763	2019	41022	9116	1
10765	2018	158190	42754	1
107678	2015	5667	1288	1
107680	2016	29725	6462	1
107687	2015	8508	2075	1
107691	2017	10290	2781	1
107711	2019	6339	3962	1
107721	2019	19598	4454	1
107734	2013	9388	3755	1
107756	2014	5302	1205	1
107792	2019	23958	5324	1
107816	2014	78640	16732	1
107817	2011	18234	4144	1
107830	2017	40468	12263	1
107845	2013	4266	1471	1
10788	2015	26946	9980	1
107900	2016	4455	1485	1
10795	2017	35358	8036	1
107976	2014	11300	3139	1
107995	2013	31556	6860	1
10800	2012	149803	34838	2
108011	2020	8088	2022	1
108047	2014	131384	32846	1
108103	2016	10382	2307	1
108106	2021	40244	10061	1
108110	2018	7782	2048	1
108123	2015	8385	2150	1
108125	2010	18688	4558	1
108134	2014	8849	2458	1
108146	2014	813400	232400	1
108156	2018	6723	1528	1
108156	2019	6339	1378	1
108176	2012	34683	9127	1
108192	2018	30756	6686	1
108193	2019	10603	2209	1
108201	2019	16914	4337	1
108210	2012	127273	33493	1
108211	2013	66293	16169	1
108211	2019	4916	1199	1
108221	2020	122696	28534	1
108225	2018	380178	86404	1
108238	2017	3505	1031	1
108245	2020	37512	8336	1
108249	2011	11962	4785	1
10825	2018	5990	1872	1
108250	2018	9264	2316	1
108299	2017	44106	10024	1
108299	2018	41555	9894	1
108300	2016	25868	6467	1
108310	2016	5242	1092	1
108328	2021	47960	10900	1
108344	2013	308117	64191	1
108426	2018	90845	18926	1
108455	2018	17006	3955	1
108458	2019	51816	12954	1
108459	2016	50567	12966	1
108480	2021	31024	8864	1
108516	2012	50127	10230	1
108517	2017	11349	2522	1
108545	2013	64119	13939	1
10855	2017	12144	2962	1
10855	2018	41991	10767	1
108558	2014	271027	61597	1
108561	2018	391540	87009	1
108576	2013	6111	1358	1
108591	2013	5785	1411	1
108606	2012	155744	33137	1
108632	2017	15700	3738	1
108654	2014	10655	2478	1
108658	2013	5339	1369	1
10866	2016	16256	3534	1
108682	2017	4743	2062	1
108691	2017	303485	63226	1
108692	2010	18960	3950	1
108714	2014	41472	9216	1
108721	2019	10320	2517	1
108754	2014	7995	1738	1
10876	2012	5088	1272	1
108760	2016	69974	16273	1
108799	2013	336736	99040	1
10880	2012	6321	3010	1
108804	2016	59704553	14562086	1
108807	2019	11332	2833	1
108820	2016	28642	7956	1
108831	2016	132912	29536	1
108841	2014	20961	4658	1
108842	2015	7806	1774	1
108858	2015	54042	13181	1
108886	2016	3356	1017	1
108887	2021	5332	1333	1
10889	2015	6514	1416	1
108913	2015	21630	5692	1
108956	2015	63065	13418	1
108961	2011	204884	44540	1
108968	2011	6064	1479	1
10897	2011	467775	101457	4
10897	2013	30518	6358	2
10897	2015	9867	2077	2
10897	2016	4952	1179	1
10897	2017	93344	20743	1
10897	2018	6847	1670	1
10897	2019	22604	4914	2
108977	2017	4698	1305	1
10900	2017	103489	25239	4
10900	2018	32849	8146	4
10900	2019	8241	1873	1
109034	2013	16237	3866	1
109063	2014	26618	7605	1
109090	2015	187146	40684	1
109090	2018	310448	75719	1
109105	2017	18110	3773	1
10913	2014	22939	4947	2
10913	2016	230460	50100	1
109134	2014	52632	12837	1
109137	2015	32167	8248	1
109140	2019	378831	86098	1
10919	2015	14175	3150	1
109196	2018	4977	1214	1
109260	2019	11965	3068	1
10929	2011	105279	23927	1
109309	2011	89126	20256	1
109309	2014	231219	51382	1
10931	2018	10222	2175	1
109372	2017	8312	1847	1
109410	2019	103049	25134	1
109418	2013	1018107	226246	1
109433	2015	8149	3543	1
109439	2019	7286	1656	1
109451	2019	16613	4490	1
109474	2018	113744	25851	1
109476	2015	8690	2483	1
10948	2019	6573	2054	1
109483	2012	6191	1407	1
109487	2012	5515616	1253549	1
109509	2017	991019	215439	1
109517	2012	61758	13724	1
109519	2014	32016	6960	1
109524	2020	58327	14226	1
109540	2017	19960	5118	1
109550	2010	4293	1047	1
109551	2020	5035	1228	1
109563	2015	17108	3640	1
109566	2018	3689	1190	1
109582	2015	29743	6917	1
10959	2019	13574	3292	2
109654	2011	1771772	393727	1
109683	2020	5871	1432	1
10971	2017	21038	5009	1
10971	2019	17062	3968	1
10973	2020	5244	1140	1
109744	2016	3968	1417	1
109769	2019	25006	5436	1
109808	2016	5416	1354	1
109812	2020	60949	15628	1
109818	2019	6640	1509	1
10982	2013	5772	1228	1
109838	2012	6521	1716	1
10984	2014	8114	1844	1
109854	2019	20026	5270	1
109893	2019	10089	2587	1
109893	2020	140472	32668	1
109937	2015	313569	69682	1
109939	2014	22317	5873	1
109953	2018	3812	1412	1
109955	2013	17859	5953	1
109967	2018	17752	3777	1
109998	2015	21488	5241	1
110	2016	7925	1843	1
110005	2016	38688	9672	1
110007	2011	17968	3906	1
110019	2019	3550	1044	1
110037	2019	26572	6481	1
110048	2016	13213	3146	1
110050	2019	19562	6657	2
110066	2018	9977	2169	1
110068	2019	4752	1320	1
110074	2018	5415	1425	1
110075	2018	2758	1532	1
110078	2019	80293	28676	1
11008	2011	354220	75366	1
110081	2012	22192	5161	1
110122	2019	4029	1221	1
110135	2020	24403	5084	1
11017	2014	6134	2272	1
110171	2016	5000	1282	1
11021	2016	8629	1836	1
110230	2013	22330	7700	1
110278	2019	391773	85168	1
110292	2018	8883	1931	1
110294	2017	104264	22666	1
110356	2014	41757	9711	1
110371	2018	127899	29744	1
110403	2018	48568	12142	1
110418	2015	26082	6210	1
110423	2016	101030	21048	1
110426	2019	4844	1384	1
11045	2010	11945	2778	1
110450	2019	13162	2925	1
110500	2016	55117	11982	1
110557	2014	5117	1190	1
110561	2013	9530	2166	1
11057	2015	24768	5160	1
110583	2016	20109	6934	1
11059	2018	74803	19682	4
11059	2019	183563	44688	2
11059	2020	9360	2283	1
110601	2016	22981	6475	2
110611	2012	5035	1171	1
110612	2016	59501	13523	1
110615	2021	6105	1246	1
11062	2013	48040	11438	1
11062	2014	4968	1129	1
110636	2019	9967	2318	1
110646	2018	7308	1740	1
110665	2011	438916	97537	1
110673	2017	346004	82382	1
11068	2017	13515	3143	1
110706	2017	6768	1781	1
11071	2014	70749	15722	1
110716	2020	5920	1600	1
110747	2016	28361	7878	1
110762	2010	9086	2113	1
110766	2013	12662	2638	1
11081	2013	18829	5089	1
11081	2015	37153	8846	1
11081	2017	13406	3587	2
11092	2014	884290	227900	23
11092	2015	152529	39635	11
11092	2016	12412	3130	2
110924	2015	2752961	671454	1
110929	2010	3609896	802199	1
110931	2015	38460	8741	1
11096	2016	20304	6345	1
110972	2012	4308	1231	1
111037	2018	5232	1308	1
111052	2021	10844	2213	1
111062	2017	13339	3102	1
111071	2018	9843	2237	1
111078	2012	3563	1018	1
111083	2016	2527	1053	1
111107	2015	9563	2224	1
111114	2017	56152	12207	1
111129	2019	206721	56276	2
111150	2011	3736	1132	1
111175	2019	6772	1382	1
1112	2021	8235	1830	1
11120	2013	9013	2436	1
111234	2016	6016	1671	1
111248	2012	21369	6285	1
111256	2013	65175	15157	1
111284	2014	6063	1410	1
111290	2020	10670	2425	1
111347	2016	20724	4710	1
111353	2018	128961	28658	1
111361	2015	59443	14153	1
111364	2016	11635	2424	1
111368	2015	1398807	310846	1
111389	2013	10380	2359	1
11139	2018	61238	13619	3
11139	2019	10603	2256	1
111393	2013	3720	1488	1
111397	2020	15538	3453	1
111407	2020	7900	2257	1
111412	2020	296395	68929	1
111435	2017	11371	2369	1
111451	2016	5492	1373	1
11146	2017	5746	1277	1
11146	2018	11660	2915	1
111478	2013	33530	7134	1
111495	2012	12599	2930	1
111508	2014	22842	5312	1
111517	2011	10550	3103	1
111542	2019	11782	3021	1
11155	2016	463588	105361	1
111561	2014	15118	3436	1
111563	2014	2079	1094	1
111568	2010	19203538	4267453	1
111568	2014	72865	17545	2
111586	2013	5212021	1212098	1
111591	2020	35549	7880	2
11161	2018	16115	3837	1
111618	2016	13725	5490	1
111619	2017	340762	77446	1
111639	2017	6937	1927	1
111645	2016	205139	50034	1
111683	2018	28004	6223	1
11174	2018	68254	16461	3
111753	2020	16499	3837	1
11177	2019	5594	1332	1
111773	2018	6012	1307	1
1118	2017	14968	3254	1
111831	2015	6974	1585	1
11184	2017	6256	1455	1
111843	2017	48993	11665	1
111858	2015	60161	13673	1
111887	2017	108280	32812	1
111887	2018	73573	21639	1
1119	2017	4545	1515	1
111901	2016	869899	181229	1
111902	2016	4729	1028	1
11191	2019	6480	1440	1
111998	2019	90946	22182	1
1120	2019	177130	45225	2
112003	2012	7358	1752	1
112056	2010	16086762	3574836	1
11208	2019	2332540	496285	1
112084	2015	4473	1147	1
112110	2018	1533	1095	1
112165	2020	542745	117988	1
112177	2016	8484	1973	1
11218	2016	19825	5217	1
112192	2011	9224	2493	1
112225	2018	223347	54475	1
112242	2013	15559	3795	1
112243	2014	131233	27922	1
112249	2018	6342	1510	1
112263	2019	9641	2472	1
112272	2020	7917	2262	1
112303	2017	17897	4837	1
112305	2017	13882	3155	1
112308	2014	28812	7582	1
112370	2017	276921	61538	1
112372	2013	7880	2388	1
112379	2020	5820	1455	1
112407	2015	5296	1324	1
112429	2018	5746	1277	1
112432	2020	34188	8547	1
112448	2017	11872	2968	1
112464	2014	33580	8395	1
112464	2017	6014	2148	1
112488	2020	7416	2060	1
112491	2016	39930	9286	1
112492	2019	43374	10579	1
112499	2017	11262	2619	1
11250	2016	9687	2225	2
112513	2017	7863	1673	1
112521	2018	7270	1731	1
112602	2014	7841	2178	1
112611	2017	18831	4593	1
112611	2019	212483	51883	2
112628	2012	14004	3501	1
112632	2018	3735	1245	1
112657	2018	40676	9921	1
112670	2016	11200	3200	1
112677	2021	15444	3510	1
112680	2014	14637	3404	1
112708	2017	6213	1412	1
112726	2013	6531	1555	1
112727	2019	6897	1864	1
112733	2020	5552	1207	1
112744	2012	12898	3071	1
112751	2014	1953315	465075	1
112782	2016	6540	1521	1
112797	2010	208220	46271	1
112799	2010	93408	21229	1
11281	2019	14852	3713	1
112816	2018	5339	1618	1
112840	2015	10605	3030	1
112858	2011	10261	2443	1
112866	2019	71258	16195	1
112873	2019	28204	6559	1
112914	2018	4080	1774	1
112945	2014	16826	3739	1
112955	2013	6310	1539	1
112969	2013	4432	1385	1
112997	2013	48955	13231	1
113009	2018	11294	2972	1
113090	2014	4727	1244	1
113091	2017	35917	7808	1
113100	2015	21542	5129	1
113110	2014	14342	2988	1
113112	2020	16449	3357	1
113117	2019	14119	3004	1
113121	2020	4756	1321	1
113135	2010	24128	5885	1
113141	2012	31799	7227	1
113147	2014	5832411	1190288	1
11316	2013	9888	2018	1
113185	2017	32436	11185	1
113198	2020	7312	1875	1
113201	2013	43348	12624	2
113205	2015	12254	2785	1
113209	2017	9711	2490	1
11321	2017	18662	4363	3
11321	2018	4377	1018	1
113229	2016	58346	18233	1
113231	2014	11928	2485	1
113251	2018	26008	5654	1
113280	2020	25719	6273	1
113293	2020	49249	11193	1
113308	2017	6653	1386	1
113406	2018	19462	5724	1
113457	2016	158551	38671	1
113480	2014	2562738	557117	1
113484	2020	17262	3836	1
113544	2011	19856	4964	1
113565	2019	88550	19250	1
113571	2015	1272409	295909	1
113590	2012	3466234	806101	1
113608	2015	429723	93418	1
113618	2020	13397	2734	1
11362	2018	10195	2317	1
11363	2020	7101	1578	1
113643	2016	5330	1269	1
113654	2011	78928	19732	1
113705	2016	7827	1909	1
113724	2013	20896	5843	2
113749	2017	67885	13854	1
113762	2011	4015	1181	1
11377	2013	24247	5159	1
113771	2013	2688	1344	1
113776	2018	13754	2990	1
113785	2017	3528	1008	1
113791	2014	73641	19903	1
113795	2020	139192	33141	1
113826	2012	14465	3364	1
113838	2019	9870	2350	1
11384	2012	971605	234491	2
11384	2013	159779	40698	3
11384	2017	16728	4080	1
113865	2020	14958	4155	1
11387	2012	8852	1967	1
113874	2020	28986	6741	1
113894	2017	82747	23642	1
113902	2020	21454	4876	1
113919	2010	60975	14687	2
113941	2017	3908	1002	1
11397	2012	81889	24085	1
113976	2020	4959	1127	1
113991	2020	4663	1227	1
114001	2016	249535	59413	1
114012	2013	6961	1481	1
114017	2011	15562	3619	1
114032	2015	9112	2025	1
114053	2021	6537	1421	1
114087	2018	46769	11407	1
114096	2013	8084	1880	1
11410	2019	106572	24221	1
114104	2016	236803	51479	1
114151	2018	7776	2430	1
114192	2020	15009	3063	1
114194	2016	9352	2338	1
114195	2018	27922	7756	1
114197	2013	7744	1936	1
1142	2010	6076	1519	1
114220	2015	14728	3273	1
114225	2018	37548	10148	1
114233	2019	6187	1473	1
11424	2017	10828	2641	1
114292	2014	8184	1860	1
11431	2016	12412	3237	2
114325	2019	9512	2378	1
114339	2014	7513	1977	1
114342	2017	28388	6924	1
114343	2013	74399	17714	1
114357	2017	4957	1209	1
114370	2020	16523	3934	1
114371	2011	64042	16421	1
114386	2018	11084	2771	1
11439	2019	25758	5854	1
11441	2015	20084	4463	1
114432	2020	12289	3151	1
114450	2012	392805	157122	1
11447	2018	75416	18957	6
114470	2013	3763	1792	1
114512	2015	4340	1142	1
114519	2016	16716	3799	1
114527	2019	48612	10343	1
114532	2014	117281	27924	1
114538	2017	12015	2612	1
114551	2017	7553	1642	1
11456	2017	4492	1123	1
11456	2018	14335	3258	1
114565	2015	22570	4702	1
114591	2016	6670	1516	1
114599	2021	7545	1509	1
11462	2019	27694	8392	1
114624	2013	9929	2613	1
11463	2019	298196	63446	1
114632	2017	75972	20533	1
114645	2014	30139	8372	1
11465	2019	5806479	1235421	1
11465	2020	159795	33999	1
114653	2013	4651	1368	1
114704	2016	24316	5286	1
114711	2014	19250	4375	1
114714	2019	875164	198901	1
114722	2019	111047	23627	1
114760	2015	11320	2979	1
114769	2021	201272	47922	1
11478	2019	161260	36650	1
114788	2013	5095	1158	1
114789	2011	50768	12692	1
114793	2015	5316	1085	1
114801	2014	4355	1177	1
114808	2020	4940	1300	1
114832	2014	25727	5847	1
114850	2017	13026	3177	2
114860	2013	77778	15873	1
114861	2010	135108	33777	1
114881	2014	3330076	740017	1
114945	2020	7421	1810	1
11496	2014	11030	2451	1
114976	2015	2911	1078	1
114978	2015	23645	6568	1
114998	2012	72236	21246	1
11502	2012	4920	1025	1
11502	2016	6721	1461	1
115022	2014	7664	1965	1
115024	2019	17452	3794	1
115050	2019	10303	2396	1
115051	2016	6324	1860	1
115057	2013	5215	1272	1
115067	2014	8973	3094	1
115072	2012	13122	4233	1
115078	2020	7021	2006	1
11510	2015	5042	1146	1
11511	2016	259844	57743	1
115119	2016	34764	8691	1
115175	2020	11193	3292	1
